pairID,predicted_label
13690,entailment
13691,neutral
13692,entailment
13693,contradiction
13694,neutral
13695,contradiction
13696,contradiction
13697,contradiction
13698,entailment
13699,neutral
13700,neutral
13701,entailment
13702,entailment
13703,entailment
13704,neutral
13705,entailment
13706,entailment
13707,contradiction
13708,contradiction
13709,contradiction
13710,entailment
13711,entailment
13712,entailment
13713,entailment
13714,contradiction
13715,contradiction
13716,neutral
13717,contradiction
13718,contradiction
13719,neutral
13720,entailment
13721,contradiction
13722,entailment
13723,contradiction
13724,neutral
13725,entailment
13726,neutral
13727,neutral
13728,entailment
13729,entailment
13730,neutral
13731,entailment
13732,entailment
13733,entailment
13734,entailment
13735,contradiction
13736,entailment
13737,neutral
13738,entailment
13739,entailment
13740,contradiction
13741,neutral
13742,entailment
13743,neutral
13744,entailment
13745,neutral
13746,entailment
13747,neutral
13748,neutral
13749,entailment
13750,neutral
13751,contradiction
13752,entailment
13753,contradiction
13754,neutral
13755,entailment
13756,entailment
13757,neutral
13758,contradiction
13759,contradiction
13760,neutral
13761,entailment
13762,contradiction
13763,entailment
13764,entailment
13765,entailment
13766,neutral
13767,contradiction
13768,contradiction
13769,neutral
13770,entailment
13771,neutral
13772,contradiction
13773,neutral
13774,contradiction
13775,contradiction
13776,entailment
13777,neutral
13778,entailment
13779,neutral
13780,entailment
13781,contradiction
13782,entailment
13783,entailment
13784,entailment
13785,entailment
13786,entailment
13787,neutral
13788,entailment
13789,neutral
13790,neutral
13791,entailment
13792,entailment
13793,entailment
13794,neutral
13795,contradiction
13796,entailment
13797,neutral
13798,entailment
13799,neutral
13800,contradiction
13801,entailment
13802,entailment
13803,neutral
13804,neutral
13805,entailment
13806,entailment
13807,neutral
13808,entailment
13809,entailment
13810,entailment
13811,entailment
13812,contradiction
13813,neutral
13814,neutral
13815,neutral
13816,entailment
13817,neutral
13818,contradiction
13819,entailment
13820,entailment
13821,contradiction
13822,neutral
13823,entailment
13824,neutral
13825,contradiction
13826,entailment
13827,contradiction
13828,neutral
13829,contradiction
13830,neutral
13831,neutral
13832,neutral
13833,contradiction
13834,entailment
13835,entailment
13836,contradiction
13837,entailment
13838,entailment
13839,neutral
13840,neutral
13841,entailment
13842,neutral
13843,contradiction
13844,contradiction
13845,contradiction
13846,contradiction
13847,entailment
13848,entailment
13849,contradiction
13850,contradiction
13851,contradiction
13852,neutral
13853,neutral
13854,entailment
13855,neutral
13856,contradiction
13857,entailment
13858,neutral
13859,contradiction
13860,entailment
13861,neutral
13862,neutral
13863,entailment
13864,entailment
13865,entailment
13866,contradiction
13867,neutral
13868,entailment
13869,entailment
13870,entailment
13871,entailment
13872,entailment
13873,entailment
13874,entailment
13875,entailment
13876,neutral
13877,contradiction
13878,neutral
13879,entailment
13880,entailment
13881,entailment
13882,entailment
13883,entailment
13884,entailment
13885,contradiction
13886,neutral
13887,neutral
13888,entailment
13889,entailment
13890,contradiction
13891,entailment
13892,entailment
13893,neutral
13894,neutral
13895,contradiction
13896,contradiction
13897,contradiction
13898,neutral
13899,entailment
13900,contradiction
13901,neutral
13902,contradiction
13903,contradiction
13904,neutral
13905,entailment
13906,neutral
13907,contradiction
13908,neutral
13909,contradiction
13910,neutral
13911,neutral
13912,neutral
13913,neutral
13914,neutral
13915,entailment
13916,contradiction
13917,entailment
13918,contradiction
13919,neutral
13920,entailment
13921,contradiction
13922,contradiction
13923,neutral
13924,entailment
13925,contradiction
13926,entailment
13927,contradiction
13928,neutral
13929,contradiction
13930,contradiction
13931,entailment
13932,neutral
13933,neutral
13934,entailment
13935,neutral
13936,neutral
13937,entailment
13938,contradiction
13939,entailment
13940,entailment
13941,contradiction
13942,neutral
13943,entailment
13944,entailment
13945,neutral
13946,contradiction
13947,neutral
13948,contradiction
13949,contradiction
13950,neutral
13951,contradiction
13952,entailment
13953,contradiction
13954,entailment
13955,entailment
13956,entailment
13957,neutral
13958,entailment
13959,contradiction
13960,entailment
13961,neutral
13962,entailment
13963,entailment
13964,entailment
13965,contradiction
13966,contradiction
13967,neutral
13968,neutral
13969,entailment
13970,entailment
13971,neutral
13972,neutral
13973,neutral
13974,neutral
13975,contradiction
13976,contradiction
13977,contradiction
13978,entailment
13979,neutral
13980,contradiction
13981,contradiction
13982,entailment
13983,entailment
13984,contradiction
13985,contradiction
13986,entailment
13987,neutral
13988,contradiction
13989,neutral
13990,entailment
13991,entailment
13992,contradiction
13993,contradiction
13994,neutral
13995,neutral
13996,entailment
13997,entailment
13998,entailment
13999,entailment
14000,entailment
14001,entailment
14002,contradiction
14003,contradiction
14004,neutral
14005,entailment
14006,neutral
14007,entailment
14008,neutral
14009,contradiction
14010,neutral
14011,entailment
14012,contradiction
14013,entailment
14014,contradiction
14015,entailment
14016,entailment
14017,neutral
14018,neutral
14019,contradiction
14020,neutral
14021,neutral
14022,contradiction
14023,entailment
14024,entailment
14025,entailment
14026,contradiction
14027,entailment
14028,entailment
14029,neutral
14030,neutral
14031,neutral
14032,entailment
14033,entailment
14034,entailment
14035,entailment
14036,contradiction
14037,contradiction
14038,entailment
14039,neutral
14040,neutral
14041,contradiction
14042,contradiction
14043,neutral
14044,neutral
14045,entailment
14046,neutral
14047,neutral
14048,contradiction
14049,entailment
14050,entailment
14051,contradiction
14052,entailment
14053,entailment
14054,neutral
14055,contradiction
14056,neutral
14057,contradiction
14058,contradiction
14059,entailment
14060,neutral
14061,neutral
14062,contradiction
14063,entailment
14064,entailment
14065,contradiction
14066,entailment
14067,neutral
14068,contradiction
14069,entailment
14070,neutral
14071,contradiction
14072,entailment
14073,entailment
14074,entailment
14075,entailment
14076,neutral
14077,neutral
14078,contradiction
14079,entailment
14080,contradiction
14081,contradiction
14082,entailment
14083,contradiction
14084,contradiction
14085,contradiction
14086,contradiction
14087,entailment
14088,entailment
14089,entailment
14090,contradiction
14091,neutral
14092,neutral
14093,entailment
14094,entailment
14095,entailment
14096,neutral
14097,neutral
14098,entailment
14099,contradiction
14100,entailment
14101,neutral
14102,entailment
14103,contradiction
14104,entailment
14105,entailment
14106,neutral
14107,entailment
14108,neutral
14109,contradiction
14110,contradiction
14111,neutral
14112,entailment
14113,neutral
14114,contradiction
14115,contradiction
14116,entailment
14117,entailment
14118,neutral
14119,contradiction
14120,neutral
14121,contradiction
14122,entailment
14123,neutral
14124,entailment
14125,contradiction
14126,entailment
14127,contradiction
14128,contradiction
14129,contradiction
14130,contradiction
14131,contradiction
14132,neutral
14133,contradiction
14134,neutral
14135,contradiction
14136,neutral
14137,contradiction
14138,neutral
14139,entailment
14140,neutral
14141,contradiction
14142,entailment
14143,neutral
14144,entailment
14145,contradiction
14146,contradiction
14147,entailment
14148,entailment
14149,neutral
14150,contradiction
14151,neutral
14152,contradiction
14153,contradiction
14154,neutral
14155,contradiction
14156,entailment
14157,neutral
14158,contradiction
14159,entailment
14160,entailment
14161,entailment
14162,entailment
14163,entailment
14164,entailment
14165,entailment
14166,entailment
14167,neutral
14168,entailment
14169,neutral
14170,neutral
14171,neutral
14172,entailment
14173,entailment
14174,entailment
14175,entailment
14176,entailment
14177,neutral
14178,entailment
14179,contradiction
14180,entailment
14181,entailment
14182,entailment
14183,neutral
14184,entailment
14185,entailment
14186,entailment
14187,entailment
14188,entailment
14189,entailment
14190,entailment
14191,neutral
14192,entailment
14193,contradiction
14194,contradiction
14195,neutral
14196,neutral
14197,entailment
14198,entailment
14199,contradiction
14200,contradiction
14201,entailment
14202,entailment
14203,neutral
14204,entailment
14205,contradiction
14206,entailment
14207,entailment
14208,contradiction
14209,entailment
14210,contradiction
14211,neutral
14212,neutral
14213,contradiction
14214,contradiction
14215,entailment
14216,contradiction
14217,neutral
14218,neutral
14219,entailment
14220,neutral
14221,entailment
14222,neutral
14223,contradiction
14224,entailment
14225,neutral
14226,entailment
14227,neutral
14228,neutral
14229,entailment
14230,neutral
14231,neutral
14232,neutral
14233,contradiction
14234,entailment
14235,contradiction
14236,contradiction
14237,contradiction
14238,contradiction
14239,neutral
14240,neutral
14241,contradiction
14242,neutral
14243,entailment
14244,entailment
14245,neutral
14246,contradiction
14247,neutral
14248,contradiction
14249,contradiction
14250,contradiction
14251,neutral
14252,neutral
14253,neutral
14254,neutral
14255,contradiction
14256,contradiction
14257,entailment
14258,neutral
14259,neutral
14260,neutral
14261,entailment
14262,entailment
14263,entailment
14264,contradiction
14265,entailment
14266,entailment
14267,entailment
14268,neutral
14269,entailment
14270,neutral
14271,entailment
14272,entailment
14273,entailment
14274,contradiction
14275,neutral
14276,entailment
14277,entailment
14278,neutral
14279,entailment
14280,contradiction
14281,neutral
14282,entailment
14283,neutral
14284,contradiction
14285,entailment
14286,contradiction
14287,contradiction
14288,entailment
14289,entailment
14290,entailment
14291,neutral
14292,neutral
14293,contradiction
14294,contradiction
14295,entailment
14296,entailment
14297,contradiction
14298,neutral
14299,contradiction
14300,neutral
14301,entailment
14302,entailment
14303,neutral
14304,entailment
14305,entailment
14306,neutral
14307,neutral
14308,entailment
14309,entailment
14310,neutral
14311,entailment
14312,neutral
14313,neutral
14314,entailment
14315,entailment
14316,neutral
14317,neutral
14318,neutral
14319,entailment
14320,entailment
14321,entailment
14322,entailment
14323,neutral
14324,neutral
14325,neutral
14326,neutral
14327,contradiction
14328,contradiction
14329,neutral
14330,entailment
14331,entailment
14332,contradiction
14333,entailment
14334,contradiction
14335,neutral
14336,entailment
14337,neutral
14338,contradiction
14339,contradiction
14340,contradiction
14341,contradiction
14342,neutral
14343,entailment
14344,neutral
14345,contradiction
14346,neutral
14347,neutral
14348,contradiction
14349,neutral
14350,contradiction
14351,entailment
14352,entailment
14353,neutral
14354,contradiction
14355,neutral
14356,contradiction
14357,entailment
14358,contradiction
14359,contradiction
14360,contradiction
14361,neutral
14362,entailment
14363,entailment
14364,neutral
14365,contradiction
14366,neutral
14367,entailment
14368,entailment
14369,contradiction
14370,contradiction
14371,entailment
14372,neutral
14373,neutral
14374,entailment
14375,entailment
14376,entailment
14377,contradiction
14378,contradiction
14379,neutral
14380,contradiction
14381,entailment
14382,contradiction
14383,contradiction
14384,entailment
14385,contradiction
14386,neutral
14387,contradiction
14388,entailment
14389,entailment
14390,neutral
14391,entailment
14392,entailment
14393,entailment
14394,entailment
14395,entailment
14396,entailment
14397,contradiction
14398,neutral
14399,entailment
14400,entailment
14401,entailment
14402,contradiction
14403,entailment
14404,entailment
14405,contradiction
14406,contradiction
14407,entailment
14408,neutral
14409,neutral
14410,contradiction
14411,entailment
14412,entailment
14413,contradiction
14414,contradiction
14415,entailment
14416,entailment
14417,contradiction
14418,entailment
14419,contradiction
14420,entailment
14421,contradiction
14422,neutral
14423,neutral
14424,contradiction
14425,contradiction
14426,contradiction
14427,entailment
14428,entailment
14429,neutral
14430,entailment
14431,contradiction
14432,entailment
14433,contradiction
14434,neutral
14435,contradiction
14436,contradiction
14437,neutral
14438,neutral
14439,neutral
14440,entailment
14441,entailment
14442,entailment
14443,entailment
14444,contradiction
14445,contradiction
14446,contradiction
14447,entailment
14448,neutral
14449,neutral
14450,entailment
14451,entailment
14452,contradiction
14453,entailment
14454,contradiction
14455,entailment
14456,contradiction
14457,neutral
14458,contradiction
14459,entailment
14460,entailment
14461,neutral
14462,contradiction
14463,entailment
14464,entailment
14465,entailment
14466,contradiction
14467,contradiction
14468,neutral
14469,entailment
14470,neutral
14471,neutral
14472,neutral
14473,neutral
14474,entailment
14475,contradiction
14476,neutral
14477,entailment
14478,entailment
14479,neutral
14480,entailment
14481,neutral
14482,entailment
14483,entailment
14484,contradiction
14485,neutral
14486,contradiction
14487,contradiction
14488,neutral
14489,entailment
14490,contradiction
14491,neutral
14492,contradiction
14493,entailment
14494,contradiction
14495,entailment
14496,contradiction
14497,entailment
14498,entailment
14499,contradiction
14500,entailment
14501,neutral
14502,entailment
14503,contradiction
14504,entailment
14505,contradiction
14506,entailment
14507,contradiction
14508,entailment
14509,neutral
14510,entailment
14511,neutral
14512,entailment
14513,contradiction
14514,contradiction
14515,contradiction
14516,neutral
14517,contradiction
14518,neutral
14519,entailment
14520,neutral
14521,entailment
14522,entailment
14523,entailment
14524,neutral
14525,contradiction
14526,entailment
14527,neutral
14528,contradiction
14529,neutral
14530,neutral
14531,contradiction
14532,contradiction
14533,neutral
14534,neutral
14535,contradiction
14536,contradiction
14537,neutral
14538,neutral
14539,entailment
14540,entailment
14541,neutral
14542,contradiction
14543,neutral
14544,neutral
14545,contradiction
14546,neutral
14547,entailment
14548,neutral
14549,neutral
14550,entailment
14551,entailment
14552,entailment
14553,entailment
14554,contradiction
14555,neutral
14556,entailment
14557,contradiction
14558,contradiction
14559,neutral
14560,neutral
14561,entailment
14562,neutral
14563,contradiction
14564,contradiction
14565,entailment
14566,entailment
14567,contradiction
14568,neutral
14569,entailment
14570,neutral
14571,contradiction
14572,entailment
14573,entailment
14574,contradiction
14575,entailment
14576,neutral
14577,neutral
14578,contradiction
14579,entailment
14580,contradiction
14581,neutral
14582,contradiction
14583,neutral
14584,entailment
14585,neutral
14586,entailment
14587,contradiction
14588,neutral
14589,neutral
14590,neutral
14591,neutral
14592,neutral
14593,contradiction
14594,entailment
14595,entailment
14596,neutral
14597,neutral
14598,contradiction
14599,neutral
14600,neutral
14601,neutral
14602,contradiction
14603,contradiction
14604,entailment
14605,neutral
14606,entailment
14607,entailment
14608,neutral
14609,entailment
14610,entailment
14611,contradiction
14612,contradiction
14613,neutral
14614,entailment
14615,contradiction
14616,contradiction
14617,contradiction
14618,contradiction
14619,entailment
14620,contradiction
14621,neutral
14622,neutral
14623,neutral
14624,contradiction
14625,entailment
14626,neutral
14627,neutral
14628,entailment
14629,entailment
14630,neutral
14631,neutral
14632,contradiction
14633,contradiction
14634,entailment
14635,entailment
14636,neutral
14637,entailment
14638,contradiction
14639,entailment
14640,entailment
14641,contradiction
14642,contradiction
14643,neutral
14644,entailment
14645,contradiction
14646,neutral
14647,entailment
14648,neutral
14649,neutral
14650,neutral
14651,neutral
14652,contradiction
14653,contradiction
14654,entailment
14655,contradiction
14656,contradiction
14657,neutral
14658,entailment
14659,entailment
14660,entailment
14661,contradiction
14662,entailment
14663,contradiction
14664,contradiction
14665,neutral
14666,contradiction
14667,neutral
14668,contradiction
14669,entailment
14670,contradiction
14671,entailment
14672,contradiction
14673,entailment
14674,neutral
14675,neutral
14676,contradiction
14677,entailment
14678,contradiction
14679,neutral
14680,neutral
14681,entailment
14682,entailment
14683,neutral
14684,neutral
14685,neutral
14686,entailment
14687,entailment
14688,neutral
14689,entailment
14690,entailment
14691,neutral
14692,contradiction
14693,entailment
14694,neutral
14695,contradiction
14696,neutral
14697,neutral
14698,neutral
14699,contradiction
14700,contradiction
14701,contradiction
14702,entailment
14703,contradiction
14704,entailment
14705,contradiction
14706,entailment
14707,contradiction
14708,neutral
14709,entailment
14710,entailment
14711,contradiction
14712,neutral
14713,contradiction
14714,contradiction
14715,neutral
14716,neutral
14717,contradiction
14718,contradiction
14719,contradiction
14720,neutral
14721,entailment
14722,contradiction
14723,contradiction
14724,neutral
14725,entailment
14726,neutral
14727,entailment
14728,contradiction
14729,contradiction
14730,contradiction
14731,entailment
14732,contradiction
14733,contradiction
14734,contradiction
14735,entailment
14736,entailment
14737,entailment
14738,neutral
14739,contradiction
14740,neutral
14741,entailment
14742,neutral
14743,neutral
14744,entailment
14745,neutral
14746,entailment
14747,entailment
14748,neutral
14749,neutral
14750,entailment
14751,entailment
14752,contradiction
14753,entailment
14754,neutral
14755,contradiction
14756,contradiction
14757,neutral
14758,entailment
14759,entailment
14760,contradiction
14761,neutral
14762,entailment
14763,entailment
14764,contradiction
14765,neutral
14766,entailment
14767,neutral
14768,neutral
14769,contradiction
14770,neutral
14771,entailment
14772,neutral
14773,contradiction
14774,contradiction
14775,neutral
14776,entailment
14777,contradiction
14778,contradiction
14779,contradiction
14780,neutral
14781,entailment
14782,entailment
14783,neutral
14784,neutral
14785,neutral
14786,contradiction
14787,entailment
14788,contradiction
14789,contradiction
14790,entailment
14791,neutral
14792,neutral
14793,entailment
14794,neutral
14795,entailment
14796,neutral
14797,entailment
14798,entailment
14799,entailment
14800,entailment
14801,neutral
14802,neutral
14803,entailment
14804,entailment
14805,contradiction
14806,contradiction
14807,entailment
14808,entailment
14809,entailment
14810,neutral
14811,contradiction
14812,neutral
14813,entailment
14814,entailment
14815,contradiction
14816,neutral
14817,entailment
14818,entailment
14819,entailment
14820,entailment
14821,entailment
14822,neutral
14823,entailment
14824,contradiction
14825,neutral
14826,entailment
14827,neutral
14828,contradiction
14829,entailment
14830,neutral
14831,entailment
14832,neutral
14833,neutral
14834,contradiction
14835,contradiction
14836,contradiction
14837,entailment
14838,contradiction
14839,neutral
14840,contradiction
14841,entailment
14842,contradiction
14843,neutral
14844,entailment
14845,entailment
14846,neutral
14847,entailment
14848,contradiction
14849,entailment
14850,contradiction
14851,contradiction
14852,entailment
14853,contradiction
14854,contradiction
14855,contradiction
14856,entailment
14857,contradiction
14858,contradiction
14859,neutral
14860,contradiction
14861,neutral
14862,contradiction
14863,contradiction
14864,entailment
14865,neutral
14866,entailment
14867,entailment
14868,entailment
14869,entailment
14870,entailment
14871,contradiction
14872,contradiction
14873,entailment
14874,neutral
14875,entailment
14876,neutral
14877,entailment
14878,contradiction
14879,neutral
14880,contradiction
14881,neutral
14882,neutral
14883,entailment
14884,entailment
14885,contradiction
14886,neutral
14887,entailment
14888,entailment
14889,neutral
14890,neutral
14891,entailment
14892,entailment
14893,entailment
14894,contradiction
14895,contradiction
14896,contradiction
14897,entailment
14898,contradiction
14899,entailment
14900,entailment
14901,entailment
14902,neutral
14903,contradiction
14904,neutral
14905,entailment
14906,neutral
14907,neutral
14908,entailment
14909,contradiction
14910,entailment
14911,neutral
14912,entailment
14913,entailment
14914,neutral
14915,contradiction
14916,contradiction
14917,neutral
14918,entailment
14919,contradiction
14920,entailment
14921,neutral
14922,entailment
14923,contradiction
14924,neutral
14925,entailment
14926,entailment
14927,neutral
14928,entailment
14929,entailment
14930,contradiction
14931,neutral
14932,neutral
14933,contradiction
14934,neutral
14935,neutral
14936,neutral
14937,entailment
14938,entailment
14939,contradiction
14940,neutral
14941,entailment
14942,contradiction
14943,neutral
14944,neutral
14945,entailment
14946,neutral
14947,neutral
14948,contradiction
14949,entailment
14950,contradiction
14951,entailment
14952,entailment
14953,entailment
14954,entailment
14955,neutral
14956,entailment
14957,entailment
14958,neutral
14959,contradiction
14960,entailment
14961,neutral
14962,entailment
14963,entailment
14964,neutral
14965,entailment
14966,neutral
14967,entailment
14968,entailment
14969,entailment
14970,entailment
14971,neutral
14972,entailment
14973,entailment
14974,neutral
14975,contradiction
14976,contradiction
14977,contradiction
14978,neutral
14979,contradiction
14980,contradiction
14981,contradiction
14982,neutral
14983,entailment
14984,entailment
14985,entailment
14986,entailment
14987,contradiction
14988,entailment
14989,entailment
14990,neutral
14991,contradiction
14992,neutral
14993,entailment
14994,contradiction
14995,contradiction
14996,entailment
14997,contradiction
14998,neutral
14999,entailment
15000,contradiction
15001,contradiction
15002,contradiction
15003,contradiction
15004,entailment
15005,contradiction
15006,contradiction
15007,contradiction
15008,entailment
15009,entailment
15010,entailment
15011,entailment
15012,contradiction
15013,contradiction
15014,entailment
15015,entailment
15016,contradiction
15017,entailment
15018,contradiction
15019,entailment
15020,neutral
15021,entailment
15022,neutral
15023,contradiction
15024,entailment
15025,entailment
15026,entailment
15027,contradiction
15028,contradiction
15029,entailment
15030,entailment
15031,entailment
15032,neutral
15033,entailment
15034,neutral
15035,entailment
15036,contradiction
15037,neutral
15038,entailment
15039,neutral
15040,entailment
15041,entailment
15042,entailment
15043,contradiction
15044,entailment
15045,entailment
15046,neutral
15047,contradiction
15048,entailment
15049,contradiction
15050,neutral
15051,entailment
15052,entailment
15053,contradiction
15054,entailment
15055,contradiction
15056,neutral
15057,neutral
15058,entailment
15059,neutral
15060,entailment
15061,contradiction
15062,entailment
15063,contradiction
15064,contradiction
15065,entailment
15066,entailment
15067,entailment
15068,entailment
15069,neutral
15070,contradiction
15071,entailment
15072,contradiction
15073,neutral
15074,neutral
15075,contradiction
15076,neutral
15077,neutral
15078,contradiction
15079,entailment
15080,neutral
15081,neutral
15082,contradiction
15083,contradiction
15084,neutral
15085,neutral
15086,entailment
15087,contradiction
15088,entailment
15089,contradiction
15090,entailment
15091,neutral
15092,neutral
15093,entailment
15094,entailment
15095,neutral
15096,neutral
15097,entailment
15098,neutral
15099,entailment
15100,contradiction
15101,contradiction
15102,neutral
15103,neutral
15104,contradiction
15105,entailment
15106,contradiction
15107,entailment
15108,contradiction
15109,neutral
15110,entailment
15111,entailment
15112,neutral
15113,entailment
15114,neutral
15115,contradiction
15116,contradiction
15117,entailment
15118,contradiction
15119,entailment
15120,neutral
15121,entailment
15122,neutral
15123,neutral
15124,neutral
15125,entailment
15126,entailment
15127,neutral
15128,entailment
15129,entailment
15130,neutral
15131,entailment
15132,entailment
15133,contradiction
15134,entailment
15135,entailment
15136,entailment
15137,contradiction
15138,neutral
15139,entailment
15140,contradiction
15141,neutral
15142,entailment
15143,contradiction
15144,neutral
15145,entailment
15146,contradiction
15147,entailment
15148,neutral
15149,contradiction
15150,entailment
15151,entailment
15152,neutral
15153,neutral
15154,contradiction
15155,entailment
15156,entailment
15157,neutral
15158,neutral
15159,entailment
15160,entailment
15161,contradiction
15162,entailment
15163,entailment
15164,contradiction
15165,neutral
15166,entailment
15167,neutral
15168,entailment
15169,entailment
15170,entailment
15171,contradiction
15172,entailment
15173,entailment
15174,neutral
15175,entailment
15176,neutral
15177,contradiction
15178,entailment
15179,contradiction
15180,neutral
15181,entailment
15182,contradiction
15183,contradiction
15184,entailment
15185,neutral
15186,neutral
15187,neutral
15188,neutral
15189,entailment
15190,neutral
15191,entailment
15192,neutral
15193,neutral
15194,neutral
15195,neutral
15196,neutral
15197,neutral
15198,entailment
15199,entailment
15200,neutral
15201,entailment
15202,neutral
15203,contradiction
15204,entailment
15205,entailment
15206,entailment
15207,neutral
15208,neutral
15209,entailment
15210,neutral
15211,contradiction
15212,contradiction
15213,neutral
15214,contradiction
15215,entailment
15216,contradiction
15217,contradiction
15218,neutral
15219,contradiction
15220,contradiction
15221,neutral
15222,neutral
15223,neutral
15224,neutral
15225,neutral
15226,entailment
15227,contradiction
15228,neutral
15229,entailment
15230,contradiction
15231,neutral
15232,contradiction
15233,entailment
15234,neutral
15235,contradiction
15236,entailment
15237,neutral
15238,contradiction
15239,contradiction
15240,neutral
15241,neutral
15242,contradiction
15243,neutral
15244,contradiction
15245,neutral
15246,entailment
15247,entailment
15248,entailment
15249,neutral
15250,entailment
15251,contradiction
15252,contradiction
15253,contradiction
15254,contradiction
15255,contradiction
15256,entailment
15257,neutral
15258,contradiction
15259,neutral
15260,neutral
15261,entailment
15262,neutral
15263,entailment
15264,contradiction
15265,neutral
15266,entailment
15267,neutral
15268,neutral
15269,entailment
15270,neutral
15271,contradiction
15272,entailment
15273,contradiction
15274,neutral
15275,entailment
15276,neutral
15277,contradiction
15278,contradiction
15279,neutral
15280,contradiction
15281,contradiction
15282,neutral
15283,contradiction
15284,entailment
15285,entailment
15286,contradiction
15287,neutral
15288,entailment
15289,entailment
15290,entailment
15291,neutral
15292,entailment
15293,contradiction
15294,neutral
15295,contradiction
15296,contradiction
15297,entailment
15298,neutral
15299,entailment
15300,neutral
15301,contradiction
15302,neutral
15303,entailment
15304,neutral
15305,entailment
15306,entailment
15307,contradiction
15308,contradiction
15309,contradiction
15310,contradiction
15311,entailment
15312,entailment
15313,entailment
15314,contradiction
15315,neutral
15316,neutral
15317,contradiction
15318,neutral
15319,neutral
15320,neutral
15321,neutral
15322,contradiction
15323,entailment
15324,neutral
15325,entailment
15326,contradiction
15327,contradiction
15328,neutral
15329,entailment
15330,neutral
15331,neutral
15332,contradiction
15333,entailment
15334,contradiction
15335,entailment
15336,contradiction
15337,contradiction
15338,neutral
15339,entailment
15340,neutral
15341,neutral
15342,entailment
15343,entailment
15344,neutral
15345,neutral
15346,contradiction
15347,neutral
15348,entailment
15349,neutral
15350,neutral
15351,neutral
15352,neutral
15353,contradiction
15354,entailment
15355,contradiction
15356,contradiction
15357,entailment
15358,entailment
15359,contradiction
15360,entailment
15361,contradiction
15362,entailment
15363,entailment
15364,entailment
15365,entailment
15366,contradiction
15367,entailment
15368,neutral
15369,neutral
15370,entailment
15371,neutral
15372,contradiction
15373,contradiction
15374,neutral
15375,neutral
15376,contradiction
15377,neutral
15378,entailment
15379,contradiction
15380,neutral
15381,entailment
15382,entailment
15383,entailment
15384,entailment
15385,contradiction
15386,contradiction
15387,contradiction
15388,neutral
15389,entailment
15390,entailment
15391,entailment
15392,contradiction
15393,neutral
15394,entailment
15395,entailment
15396,contradiction
15397,entailment
15398,neutral
15399,contradiction
15400,entailment
15401,entailment
15402,entailment
15403,entailment
15404,neutral
15405,neutral
15406,entailment
15407,entailment
15408,entailment
15409,contradiction
15410,contradiction
15411,entailment
15412,contradiction
15413,contradiction
15414,contradiction
15415,neutral
15416,entailment
15417,contradiction
15418,contradiction
15419,contradiction
15420,entailment
15421,contradiction
15422,entailment
15423,neutral
15424,contradiction
15425,entailment
15426,contradiction
15427,neutral
15428,entailment
15429,contradiction
15430,contradiction
15431,neutral
15432,neutral
15433,contradiction
15434,entailment
15435,entailment
15436,entailment
15437,neutral
15438,contradiction
15439,neutral
15440,contradiction
15441,entailment
15442,entailment
15443,contradiction
15444,entailment
15445,contradiction
15446,contradiction
15447,entailment
15448,neutral
15449,neutral
15450,entailment
15451,entailment
15452,contradiction
15453,contradiction
15454,contradiction
15455,neutral
15456,entailment
15457,neutral
15458,neutral
15459,neutral
15460,contradiction
15461,entailment
15462,neutral
15463,contradiction
15464,neutral
15465,contradiction
15466,entailment
15467,contradiction
15468,neutral
15469,entailment
15470,neutral
15471,entailment
15472,neutral
15473,entailment
15474,entailment
15475,neutral
15476,contradiction
15477,neutral
15478,contradiction
15479,entailment
15480,neutral
15481,neutral
15482,entailment
15483,contradiction
15484,entailment
15485,neutral
15486,neutral
15487,contradiction
15488,contradiction
15489,contradiction
15490,entailment
15491,entailment
15492,neutral
15493,entailment
15494,entailment
15495,entailment
15496,neutral
15497,neutral
15498,neutral
15499,entailment
15500,contradiction
15501,entailment
15502,entailment
15503,neutral
15504,entailment
15505,entailment
15506,contradiction
15507,contradiction
15508,neutral
15509,contradiction
15510,entailment
15511,contradiction
15512,contradiction
15513,entailment
15514,entailment
15515,entailment
15516,contradiction
15517,entailment
15518,neutral
15519,entailment
15520,neutral
15521,entailment
15522,entailment
15523,entailment
15524,entailment
15525,entailment
15526,contradiction
15527,contradiction
15528,neutral
15529,neutral
15530,entailment
15531,entailment
15532,contradiction
15533,neutral
15534,entailment
15535,contradiction
15536,contradiction
15537,contradiction
15538,entailment
15539,entailment
15540,entailment
15541,neutral
15542,entailment
15543,neutral
15544,contradiction
15545,neutral
15546,contradiction
15547,contradiction
15548,neutral
15549,neutral
15550,contradiction
15551,entailment
15552,entailment
15553,contradiction
15554,entailment
15555,entailment
15556,contradiction
15557,neutral
15558,neutral
15559,contradiction
15560,neutral
15561,contradiction
15562,entailment
15563,neutral
15564,contradiction
15565,entailment
15566,contradiction
15567,neutral
15568,contradiction
15569,contradiction
15570,neutral
15571,contradiction
15572,contradiction
15573,neutral
15574,entailment
15575,contradiction
15576,neutral
15577,neutral
15578,entailment
15579,contradiction
15580,entailment
15581,entailment
15582,neutral
15583,entailment
15584,neutral
15585,neutral
15586,entailment
15587,contradiction
15588,contradiction
15589,contradiction
15590,neutral
15591,contradiction
15592,contradiction
15593,entailment
15594,contradiction
15595,contradiction
15596,neutral
15597,entailment
15598,entailment
15599,entailment
15600,neutral
15601,neutral
15602,neutral
15603,entailment
15604,neutral
15605,contradiction
